scope,addr,group,group_basis,comment,evidence
bank0,0xD038,arithmetic,type,the `type` column already names this family,ec/decompiled/bank0/D038.asm; ec/decompiled/bank0/D038.c
bank0,0xD041,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D041.asm; ec/decompiled/bank0/D041.c
bank0,0xD045,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D045.asm; ec/decompiled/bank0/D045.c
bank0,0xD053,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D053.asm; ec/decompiled/bank0/D053.c
bank0,0xD05D,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D05D.asm; ec/decompiled/bank0/D05D.c
bank0,0xD065,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D065.asm; ec/decompiled/bank0/D065.c
bank0,0xD084,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D084.asm; ec/decompiled/bank0/D084.c
bank0,0xD091,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank0/D091.asm; ec/decompiled/bank0/D091.c; ec/annotations/xdata-086x-dispatch.md
bank0,0xD236,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D236.asm; ec/decompiled/bank0/D236.c
bank0,0xD27A,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D27A.asm; ec/decompiled/bank0/D27A.c
bank0,0xD281,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D281.asm; ec/decompiled/bank0/D281.c
bank0,0xD284,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D284.asm; ec/decompiled/bank0/D284.c
bank0,0xD289,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D289.asm; ec/decompiled/bank0/D289.c
bank0,0xD28E,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D28E.asm; ec/decompiled/bank0/D28E.c
bank0,0xD2BF,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D2BF.asm; ec/decompiled/bank0/D2BF.c
bank0,0xD2C2,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D2C2.asm; ec/decompiled/bank0/D2C2.c
bank0,0xD2CB,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D2CB.asm; ec/decompiled/bank0/D2CB.c
bank0,0xD2D2,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D2D2.asm; ec/decompiled/bank0/D2D2.c
bank0,0xD2DA,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D2DA.asm; ec/decompiled/bank0/D2DA.c
bank0,0xD319,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D319.asm; ec/decompiled/bank0/D319.c
bank0,0xD320,callgraph_bank0_D320,callgraph,"One of 6 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D320.asm; ec/decompiled/bank0/D320.c
bank0,0xD358,callgraph_bank0_D320,callgraph,"One of 6 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D358.asm; ec/decompiled/bank0/D358.c
bank0,0xD389,callgraph_bank0_D320,callgraph,"One of 6 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D389.asm; ec/decompiled/bank0/D389.c
bank0,0xD3C8,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D3C8.asm; ec/decompiled/bank0/D3C8.c
bank0,0xD433,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D433.asm; ec/decompiled/bank0/D433.c
bank0,0xD4D4,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D4D4.asm; ec/decompiled/bank0/D4D4.c
bank0,0xD567,callgraph_bank0_D320,callgraph,"One of 6 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D567.asm; ec/decompiled/bank0/D567.c
bank0,0xD57B,callgraph_bank0_D57B,callgraph,"One of 5 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D57B.asm; ec/decompiled/bank0/D57B.c
bank0,0xD58E,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D58E.asm; ec/decompiled/bank0/D58E.c
bank0,0xD5D4,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D5D4.asm; ec/decompiled/bank0/D5D4.c
bank0,0xD6C0,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D6C0.asm; ec/decompiled/bank0/D6C0.c
bank0,0xD6C9,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D6C9.asm; ec/decompiled/bank0/D6C9.c
bank0,0xD6D4,arithmetic,type,the `type` column already names this family,ec/decompiled/bank0/D6D4.asm; ec/decompiled/bank0/D6D4.c
bank0,0xD6DF,arithmetic,type,the `type` column already names this family,ec/decompiled/bank0/D6DF.asm; ec/decompiled/bank0/D6DF.c
bank0,0xD6EA,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D6EA.asm; ec/decompiled/bank0/D6EA.c
bank0,0xD6EF,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/D6EF.asm; ec/decompiled/bank0/D6EF.c
bank0,0xD6F4,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D6F4.asm; ec/decompiled/bank0/D6F4.c
bank0,0xD722,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D722.asm; ec/decompiled/bank0/D722.c
bank0,0xD72B,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/D72B.asm; ec/decompiled/bank0/D72B.c
